case_id,view_id,entropy,cac,saaf,purity,coverage,mu_fg,mu_bg,attention_mad,mask_ratio,evidence_sum,valid,invalid_reason,selected
HEM_PA66.nii.gz,1,0.0029029124416410923,-0.0022075213491916656,0.1483660340309143,0.7261760830879211,0.08262359350919724,0.7832766771316528,0.2953541874885559,0.4054718017578125,0.03284582495689392,538.0653076171875,True,,False
HEM_PA66.nii.gz,2,0.002691978123039007,-0.0016653398051857948,0.1474420428276062,0.724943220615387,0.08206665515899658,0.772383987903595,0.29305577278137207,0.4106215238571167,0.03280841186642647,533.574951171875,True,,False
HEM_PA66.nii.gz,3,0.00270613981410861,-0.0018336032517254353,0.14873743057250977,0.7269654273986816,0.08284375816583633,0.78061443567276,0.29318317770957947,0.40955352783203125,0.03281179815530777,534.2573852539062,True,,False
HEM_PA66.nii.gz,4,0.0028051079716533422,-0.0016599866794422269,0.1422787457704544,0.7167152762413025,0.07897870242595673,0.7374163269996643,0.2914658784866333,0.4230804443359375,0.032782308757305145,528.9151611328125,True,,False
HEM_PA66.nii.gz,5,0.002862465102225542,-0.0014382189838215709,0.14604556560516357,0.7226781845092773,0.08123082667589188,0.7674214243888855,0.2944907546043396,0.41316986083984375,0.03281422331929207,535.6966552734375,True,,False
HEM_PA66.nii.gz,6,0.0028601987287402153,-0.0013567444402724504,0.14586685597896576,0.7213680744171143,0.08113681524991989,0.7585626244544983,0.2929975986480713,0.41365814208984375,0.03298180177807808,532.8336181640625,True,,False
HEM_PA66.nii.gz,7,0.0026007217820733786,-0.0020969659090042114,0.1412734091281891,0.7147554159164429,0.07838313281536102,0.7312340140342712,0.29181984066963196,0.41888427734375,0.032827261835336685,529.1906127929688,True,,False
HEM_PA66.nii.gz,8,0.0028438461013138294,-0.00131938885897398,0.145100399851799,0.7215552926063538,0.08066046983003616,0.7557396292686462,0.29163533449172974,0.41716766357421875,0.03274855762720108,530.2092895507812,True,,False
HCC_10081574_20140213.nii.gz,0,0.001563415047712624,0.019620381295681,0.03205149248242378,0.7857551574707031,0.016359424218535423,1.0607738494873047,0.2892308533191681,0.4707412123680115,0.004514278843998909,505.8094787597656,True,,False
HCC_10081574_20140213.nii.gz,1,0.0017766914097592235,0.014548450708389282,0.030436189845204353,0.7892534732818604,0.015517313033342361,1.105899453163147,0.29529646039009094,0.4658164978027344,0.004191089421510696,516.142822265625,True,,False
HCC_10081574_20140213.nii.gz,2,0.0016612618928775191,0.017314963042736053,0.030258052051067352,0.7794007062911987,0.015428530983626842,1.013473391532898,0.28684961795806885,0.46926307678222656,0.004415676463395357,501.220458984375,True,,False
HCC_10081574_20140213.nii.gz,3,0.001489644986577332,0.021539151668548584,0.03287692740559578,0.7847986817359924,0.016790172085165977,1.0500153303146362,0.28792595863342285,0.46990394592285156,0.004660849925130606,503.673828125,True,,True
HCC_10081574_20140213.nii.gz,4,0.0015725529519841075,0.01964336819946766,0.028467340394854546,0.7828328609466553,0.014497281983494759,1.0377737283706665,0.2878898084163666,0.4644927382469177,0.0040642800740897655,502.74005126953125,True,,False
HCC_10081574_20140213.nii.gz,5,0.0016977237537503242,0.015091322362422943,0.023263994604349136,0.7847861647605896,0.011807014234364033,1.086535930633545,0.2979624569416046,0.4830474853515625,0.0032658411655575037,519.329345703125,True,,False
HCC_10081574_20140213.nii.gz,6,0.0015638021286576986,0.019627409055829048,0.0320620983839035,0.7856308817863464,0.01636500284075737,1.0592973232269287,0.2890413999557495,0.47089576721191406,0.004519154317677021,505.478515625,True,,False
HCC_10081574_20140213.nii.gz,7,0.001536661759018898,0.019713006913661957,0.029879840090870857,0.77799391746521,0.0152324503287673,1.0024532079696655,0.28605613112449646,0.4691162109375,0.004394509829580784,499.7451171875,True,,False
HCC_10081574_20140213.nii.gz,8,0.001405015354976058,0.021187549456954002,0.02680090069770813,0.7990673184394836,0.01362902857363224,1.1636325120925903,0.2926049530506134,0.4716910719871521,0.0034624545369297266,510.83282470703125,True,,False
HEM_PA13.nii.gz,0,0.006067448761314154,0.0266868956387043,0.11486071348190308,0.5957444906234741,0.0635574534535408,0.45469704270362854,0.3085436522960663,0.46126556396484375,0.04402761906385422,544.2827758789062,True,,False
HEM_PA13.nii.gz,1,0.00661977706477046,0.02705458737909794,0.11210409551858902,0.5897529721260071,0.06193903461098671,0.4413832128047943,0.30703625082969666,0.47387129068374634,0.04391411691904068,540.75341796875,True,,False
HEM_PA13.nii.gz,2,0.006738144904375076,0.027506252750754356,0.11088351160287857,0.5873656272888184,0.06122048199176788,0.43952977657318115,0.3087761402130127,0.4743918180465698,0.04380610212683678,543.462890625,True,,False
HEM_PA13.nii.gz,3,0.0065462179481983185,0.027533816173672676,0.1257919818162918,0.6207268238067627,0.06998768448829651,0.5147804617881775,0.31453737616539,0.46210479736328125,0.04396014288067818,558.7316284179688,True,,False
HEM_PA13.nii.gz,4,0.005365146789699793,0.026698408648371696,0.13305090367794037,0.6349632740020752,0.07431118190288544,0.5365498661994934,0.30845844745635986,0.4651603102684021,0.04411451891064644,550.403564453125,True,,True
HEM_PA13.nii.gz,5,0.006292529404163361,0.02622165158390999,0.12687857449054718,0.6232388615608215,0.07062865793704987,0.5174505114555359,0.3128088116645813,0.4643402099609375,0.0439232662320137,556.0658569335938,True,,False
HEM_PA13.nii.gz,6,0.006583997514098883,0.027057699859142303,0.11255961656570435,0.590645968914032,0.06220734119415283,0.44317707419395447,0.3071479797363281,0.471832275390625,0.04395260661840439,541.0831298828125,True,,False
HEM_PA13.nii.gz,7,0.005228135269135237,0.027622226625680923,0.12654229998588562,0.621270477771759,0.07044553756713867,0.5030617117881775,0.30666789412498474,0.46208953857421875,0.04415822774171829,544.9080200195312,True,,False
HEM_PA13.nii.gz,8,0.005905278492718935,0.028163600713014603,0.11953568458557129,0.6071719527244568,0.06629364937543869,0.46975862979888916,0.3039233684539795,0.4665412902832031,0.043918345123529434,537.7650146484375,True,,False
